0,stco,NAME,H001001,H001001,H003002,H003002,H003003,H003003
2962,53007,"Chelan County, Washington",30407,35465,25021,27827,5386,7638
2963,53009,"Clallam County, Washington",30683,35582,27164,31329,3519,4253
2964,53011,"Clark County, Washington",134030,167413,127208,158099,6822,9314
2965,53013,"Columbia County, Washington",2018,2136,1687,1762,331,374
2966,53015,"Cowlitz County, Washington",38624,43450,35850,40244,2774,3206
2967,53017,"Douglas County, Washington",12944,16004,11726,13894,1218,2110
2968,53019,"Ferry County, Washington",3775,4403,2823,3190,952,1213
2969,53021,"Franklin County, Washington",16084,24423,14840,23245,1244,1178
2970,53023,"Garfield County, Washington",1288,1233,987,989,301,244
2971,53025,"Grant County, Washington",29081,35083,25204,30041,3877,5042
2972,53027,"Grays Harbor County, Washington",32489,35166,26808,28579,5681,6587
2973,53029,"Island County, Washington",32378,40234,27784,32746,4594,7488
2974,53031,"Jefferson County, Washington",14144,17767,11645,14049,2499,3718
2975,53033,"King County, Washington",742237,851261,710916,789232,31321,62029
2976,53035,"Kitsap County, Washington",92644,107367,86416,97220,6228,10147
2977,53037,"Kittitas County, Washington",16475,21900,13382,16595,3093,5305
2978,53039,"Klickitat County, Washington",8633,9786,7473,8327,1160,1459
2979,53041,"Lewis County, Washington",29585,34050,26306,29743,3279,4307
2980,53043,"Lincoln County, Washington",5298,5776,4151,4422,1147,1354
2981,53045,"Mason County, Washington",25515,32518,18912,23832,6603,8686
2982,53047,"Okanogan County, Washington",19085,22245,15027,16519,4058,5726
2983,53049,"Pacific County, Washington",13991,15547,9096,9499,4895,6048
2984,53051,"Pend Oreille County, Washington",6608,7936,4639,5479,1969,2457
2985,53053,"Pierce County, Washington",277060,325375,260800,299918,16260,25457
2986,53055,"San Juan County, Washington",9752,13313,6466,7613,3286,5700
2987,53057,"Skagit County, Washington",42681,51473,38852,45557,3829,5916
2988,53059,"Skamania County, Washington",4576,5628,3755,4522,821,1106
2989,53061,"Snohomish County, Washington",236205,286659,224852,268325,11353,18334
2990,53063,"Spokane County, Washington",175005,201434,163611,187167,11394,14267
2991,53065,"Stevens County, Washington",17599,21156,15017,17316,2582,3840
2992,53067,"Thurston County, Washington",86652,108182,81625,100650,5027,7532
2993,53069,"Wahkiakum County, Washington",1792,2067,1553,1737,239,330
2994,53071,"Walla Walla County, Washington",21147,23451,19647,21719,1500,1732
2995,53073,"Whatcom County, Washington",73893,90665,64446,80370,9447,10295
2996,53075,"Whitman County, Washington",16676,19323,15257,17468,1419,1855
2997,53077,"Yakima County, Washington",79174,85474,73993,80592,5181,4882
2998,54001,"Barbour County, West Virginia",7348,7849,6123,6548,1225,1301
2999,54003,"Berkeley County, West Virginia",32913,44762,29569,39855,3344,4907
3000,54005,"Boone County, West Virginia",11575,11070,10291,9928,1284,1142
3001,54007,"Braxton County, West Virginia",7374,7415,5771,6000,1603,1415
3002,54009,"Brooke County, West Virginia",11150,10967,10396,10020,754,947
3003,54011,"Cabell County, West Virginia",45615,46169,41180,41223,4435,4946
3004,54013,"Calhoun County, West Virginia",3848,3963,3071,3268,777,695
3005,54015,"Clay County, West Virginia",4836,4572,4020,3728,816,844
3006,54017,"Doddridge County, West Virginia",3661,3946,2845,3099,816,847
3007,54019,"Fayette County, West Virginia",21616,21618,18945,18813,2671,2805
3008,54021,"Gilmer County, West Virginia",3621,3448,2768,2753,853,695
3009,54023,"Grant County, West Virginia",6105,6366,4591,4941,1514,1425
3010,54025,"Greenbrier County, West Virginia",17644,18980,14571,15443,3073,3537
3011,54027,"Hampshire County, West Virginia",11185,13688,7955,9595,3230,4093
3012,54029,"Hancock County, West Virginia",14728,14541,13678,13297,1050,1244
3013,54031,"Hardy County, West Virginia",7115,8078,5204,5818,1911,2260
3014,54033,"Harrison County, West Virginia",31112,31431,27867,28533,3245,2898
3015,54035,"Jackson County, West Virginia",12245,13305,11061,11931,1184,1374
3016,54037,"Jefferson County, West Virginia",17623,22037,16165,19931,1458,2106
3017,54039,"Kanawha County, West Virginia",93788,92618,86226,84201,7562,8417
3018,54041,"Lewis County, West Virginia",7944,7958,6946,6863,998,1095
3019,54043,"Lincoln County, West Virginia",9846,9887,8664,8783,1182,1104
3020,54045,"Logan County, West Virginia",16807,16743,14880,14907,1927,1836
3021,54047,"McDowell County, West Virginia",13582,11322,11169,9176,2413,2146
3022,54049,"Marion County, West Virginia",26660,26463,23652,23786,3008,2677
3023,54051,"Marshall County, West Virginia",15814,15918,14207,13869,1607,2049
3024,54053,"Mason County, West Virginia",12056,13006,10587,11149,1469,1857
3025,54055,"Mercer County, West Virginia",30143,30115,26509,26603,3634,3512
3026,54057,"Mineral County, West Virginia",12094,13039,10784,11550,1310,1489
3027,54059,"Mingo County, West Virginia",12898,12699,11303,11125,1595,1574
3028,54061,"Monongalia County, West Virginia",36695,43238,33446,39777,3249,3461
3029,54063,"Monroe County, West Virginia",7267,7601,5447,5655,1820,1946
3030,54065,"Morgan County, West Virginia",8076,9753,6145,7303,1931,2450
3031,54067,"Nicholas County, West Virginia",12406,13064,10722,10938,1684,2126
3032,54069,"Ohio County, West Virginia",22166,21172,19733,18914,2433,2258
3033,54071,"Pendleton County, West Virginia",5102,5132,3350,3285,1752,1847
3034,54073,"Pleasants County, West Virginia",3214,3390,2887,2861,327,529
3035,54075,"Pocahontas County, West Virginia",7594,8847,3835,3758,3759,5089
3036,54077,"Preston County, West Virginia",13444,15097,11544,12895,1900,2202
3037,54079,"Putnam County, West Virginia",21621,23438,20028,21981,1593,1457
3038,54081,"Raleigh County, West Virginia",35678,35931,31793,31831,3885,4100
3039,54083,"Randolph County, West Virginia",13478,14189,11072,11695,2406,2494
3040,54085,"Ritchie County, West Virginia",5513,5843,4184,4367,1329,1476
3041,54087,"Roane County, West Virginia",7360,7351,6161,6195,1199,1156
3042,54089,"Summers County, West Virginia",7331,7680,5530,5572,1801,2108
3043,54091,"Taylor County, West Virginia",7125,7541,6320,6778,805,763
3044,54093,"Tucker County, West Virginia",4634,5346,3052,3057,1582,2289
3045,54095,"Tyler County, West Virginia",4780,5000,3836,3858,944,1142
3046,54097,"Upshur County, West Virginia",10751,11099,8972,9619,1779,1480
3047,54099,"Wayne County, West Virginia",19107,19227,17239,17347,1868,1880
3048,54101,"Webster County, West Virginia",5273,5428,4010,3792,1263,1636
3049,54103,"Wetzel County, West Virginia",8313,8173,7164,6968,1149,1205
3050,54105,"Wirt County, West Virginia",3266,3231,2284,2391,982,840
3051,54107,"Wood County, West Virginia",39785,40215,36275,36571,3510,3644
3052,54109,"Wyoming County, West Virginia",11698,10958,10454,9687,1244,1271
3053,55001,"Adams County, Wisconsin",14123,17436,7900,8666,6223,8770
3054,55003,"Ashland County, Wisconsin",8883,9656,6718,6736,2165,2920
3055,55005,"Barron County, Wisconsin",20969,23614,17851,19173,3118,4441
3056,55007,"Bayfield County, Wisconsin",11640,12999,6207,6686,5433,6313
3057,55009,"Brown County, Wisconsin",90199,104371,87295,98383,2904,5988
3058,55011,"Buffalo County, Wisconsin",6098,6664,5511,5708,587,956
3059,55013,"Burnett County, Wisconsin",12582,15278,6613,6807,5969,8471
3060,55015,"Calumet County, Wisconsin",15758,19695,14910,18575,848,1120
3061,55017,"Chippewa County, Wisconsin",22821,27185,21356,24410,1465,2775
3062,55019,"Clark County, Wisconsin",13531,15076,12047,12679,1484,2397
3063,55021,"Columbia County, Wisconsin",22685,26137,20439,22735,2246,3402
3064,55023,"Crawford County, Wisconsin",8480,8802,6677,6812,1803,1990
3065,55025,"Dane County, Wisconsin",180398,216022,173484,203750,6914,12272
3066,55027,"Dodge County, Wisconsin",33672,37005,31417,33840,2255,3165
3067,55029,"Door County, Wisconsin",19587,23966,11828,12548,7759,11418
3068,55031,"Douglas County, Wisconsin",20356,22825,17808,18555,2548,4270
3069,55033,"Dunn County, Wisconsin",15277,17964,14337,16373,940,1591
3070,55035,"Eau Claire County, Wisconsin",37474,42151,35822,39493,1652,2658
3071,55037,"Florence County, Wisconsin",4239,4780,2133,1987,2106,2793
3072,55039,"Fond du Lac County, Wisconsin",39271,43910,36931,40697,2340,3213
3073,55041,"Forest County, Wisconsin",8322,8970,4043,3836,4279,5134
3074,55043,"Grant County, Wisconsin",19940,21581,18465,19396,1475,2185
3075,55045,"Green County, Wisconsin",13878,15856,13212,14866,666,990
3076,55047,"Green Lake County, Wisconsin",9831,10616,7703,7919,2128,2697
3077,55049,"Iowa County, Wisconsin",9579,10719,8764,9547,815,1172
3078,55051,"Iron County, Wisconsin",5706,5999,3083,2822,2623,3177
3079,55053,"Jackson County, Wisconsin",8029,9727,7070,7843,959,1884
3080,55055,"Jefferson County, Wisconsin",30092,35147,28205,32117,1887,3030
3081,55057,"Juneau County, Wisconsin",12370,14669,9696,10527,2674,4142
3082,55059,"Kenosha County, Wisconsin",59989,69288,56057,62650,3932,6638
3083,55061,"Kewaunee County, Wisconsin",8221,9304,7623,8239,598,1065
3084,55063,"La Crosse County, Wisconsin",43479,48402,41599,46137,1880,2265
3085,55065,"Lafayette County, Wisconsin",6674,7230,6211,6609,463,621
3086,55067,"Langlade County, Wisconsin",11187,12360,8452,8587,2735,3773
3087,55069,"Lincoln County, Wisconsin",14681,16784,11721,12094,2960,4690
3088,55071,"Manitowoc County, Wisconsin",34651,37189,32721,34013,1930,3176
3089,55073,"Marathon County, Wisconsin",50360,57734,47702,53176,2658,4558
3090,55075,"Marinette County, Wisconsin",26260,30379,17585,17974,8675,12405
3091,55077,"Marquette County, Wisconsin",8664,9896,5986,6571,2678,3325
3092,55078,"Menominee County, Wisconsin",2098,2253,1345,1318,753,935
3093,55079,"Milwaukee County, Wisconsin",400093,418053,377729,383591,22364,34462
3094,55081,"Monroe County, Wisconsin",16672,19204,15399,17376,1273,1828
3095,55083,"Oconto County, Wisconsin",19812,23537,13979,15415,5833,8122
3096,55085,"Oneida County, Wisconsin",26627,30125,15333,16003,11294,14122
3097,55087,"Outagamie County, Wisconsin",62614,73149,60530,69648,2084,3501
3098,55089,"Ozaukee County, Wisconsin",32034,36267,30857,34228,1177,2039
3099,55091,"Pepin County, Wisconsin",3036,3579,2759,3051,277,528
3100,55093,"Pierce County, Wisconsin",13493,16132,13015,15002,478,1130
3101,55095,"Polk County, Wisconsin",21129,24248,16254,18004,4875,6244
3102,55097,"Portage County, Wisconsin",26589,30054,25040,27814,1549,2240
3103,55099,"Price County, Wisconsin",9574,11120,6564,6329,3010,4791
3104,55101,"Racine County, Wisconsin",74718,82164,70819,75651,3899,6513
3105,55103,"Richland County, Wisconsin",8164,8868,7118,7349,1046,1519
3106,55105,"Rock County, Wisconsin",62187,68422,58617,62905,3570,5517
3107,55107,"Rusk County, Wisconsin",7609,8883,6095,6232,1514,2651
3108,55109,"St. Croix County, Wisconsin",24265,33983,23410,31799,855,2184
3109,55111,"Sauk County, Wisconsin",24297,29708,21644,25192,2653,4516
3110,55113,"Sawyer County, Wisconsin",13722,15975,6640,7038,7082,8937
3111,55115,"Shawano County, Wisconsin",18317,20720,15815,17019,2502,3701
3112,55117,"Sheboygan County, Wisconsin",45947,50766,43545,46390,2402,4376
3113,55119,"Taylor County, Wisconsin",8595,10582,7529,8388,1066,2194
3114,55121,"Trempealeau County, Wisconsin",11482,12619,10747,11524,735,1095
3115,55123,"Vernon County, Wisconsin",12416,13720,10825,11616,1591,2104
3116,55125,"Vilas County, Wisconsin",22397,25116,9066,9658,13331,15458
3117,55127,"Walworth County, Wisconsin",43783,51531,34522,39699,9261,11832
3118,55129,"Washburn County, Wisconsin",10814,12979,6604,6916,4210,6063
3119,55131,"Washington County, Wisconsin",45808,54695,43842,51605,1966,3090
3120,55133,"Waukesha County, Wisconsin",140309,160864,135229,152663,5080,8201
3121,55135,"Waupaca County, Wisconsin",22508,25396,19863,21387,2645,4009
3122,55137,"Waushara County, Wisconsin",13667,14843,9336,9949,4331,4894
3123,55139,"Winnebago County, Wisconsin",64721,73329,61157,67875,3564,5454
3124,55141,"Wood County, Wisconsin",31691,34088,30135,31598,1556,2490
3125,56001,"Albany County, Wyoming",15215,17939,13269,15691,1946,2248
3126,56003,"Big Horn County, Wyoming",5105,5379,4312,4561,793,818
3127,56005,"Campbell County, Wyoming",13288,18955,12207,17172,1081,1783
3128,56007,"Carbon County, Wyoming",8307,8576,6129,6388,2178,2188
3129,56009,"Converse County, Wyoming",5669,6403,4694,5673,975,730
3130,56011,"Crook County, Wyoming",2935,3595,2308,2921,627,674
3131,56013,"Fremont County, Wyoming",15541,17796,13545,15455,1996,2341
3132,56015,"Goshen County, Wyoming",5881,5972,5061,5311,820,661
3133,56017,"Hot Springs County, Wyoming",2536,2582,2108,2185,428,397
3134,56019,"Johnson County, Wyoming",3503,4553,2959,3782,544,771
3135,56021,"Laramie County, Wyoming",34213,40462,31927,37576,2286,2886
3136,56023,"Lincoln County, Wyoming",6831,8946,5266,6861,1565,2085
3137,56025,"Natrona County, Wyoming",29882,33807,26819,30616,3063,3191
3138,56027,"Niobrara County, Wyoming",1338,1338,1011,1069,327,269
3139,56029,"Park County, Wyoming",11869,13562,10312,11885,1557,1677
3140,56031,"Platte County, Wyoming",4528,4667,3625,3838,903,829
3141,56033,"Sheridan County, Wyoming",12577,13939,11167,12360,1410,1579
3142,56035,"Sublette County, Wyoming",3552,5770,2371,3906,1181,1864
3143,56037,"Sweetwater County, Wyoming",15921,18735,14105,16475,1816,2260
3144,56039,"Teton County, Wyoming",10267,12813,7688,8973,2579,3840
3145,56041,"Uinta County, Wyoming",8011,8713,6823,7668,1188,1045
3146,56043,"Washakie County, Wyoming",3654,3833,3278,3492,376,341
3147,56045,"Weston County, Wyoming",3231,3533,2624,3021,607,512
3148,72001,"Adjuntas Municipio, Puerto Rico",6715,8125,5895,6851,820,1274
3149,72003,"Aguada Municipio, Puerto Rico",15590,18258,13520,15156,2070,3102
3150,72005,"Aguadilla Municipio, Puerto Rico",24882,28430,22087,23552,2795,4878
3151,72007,"Aguas Buenas Municipio, Puerto Rico",10412,11490,9240,10040,1172,1450
3152,72009,"Aibonito Municipio, Puerto Rico",9163,10409,8408,9367,755,1042
3153,72011,"Añasco Municipio, Puerto Rico",10723,12755,9398,10942,1325,1813
3154,72013,"Arecibo Municipio, Puerto Rico",38974,43253,34245,36579,4729,6674
3155,72015,"Arroyo Municipio, Puerto Rico",7287,8875,6166,7191,1121,1684
3156,72017,"Barceloneta Municipio, Puerto Rico",8375,10693,7508,9165,867,1528
3157,72019,"Barranquitas Municipio, Puerto Rico",9740,11404,8663,10191,1077,1213
3158,72021,"Bayamón Municipio, Puerto Rico",79476,86060,73693,76834,5783,9226
3159,72023,"Cabo Rojo Municipio, Puerto Rico",23182,30206,17114,19816,6068,10390
3160,72025,"Caguas Municipio, Puerto Rico",50568,60371,46937,53273,3631,7098
3161,72027,"Camuy Municipio, Puerto Rico",12520,14431,11457,12752,1063,1679
3162,72029,"Canóvanas Municipio, Puerto Rico",15071,19474,13446,16579,1625,2895
3163,72031,"Carolina Municipio, Puerto Rico",71347,79842,63546,67192,7801,12650
3164,72033,"Cataño Municipio, Puerto Rico",10366,11203,9638,10108,728,1095
3165,72035,"Cayey Municipio, Puerto Rico",17782,20935,15634,17681,2148,3254
3166,72037,"Ceiba Municipio, Puerto Rico",6742,7755,5750,5213,992,2542
3167,72039,"Ciales Municipio, Puerto Rico",6886,7736,6047,6487,839,1249
3168,72041,"Cidra Municipio, Puerto Rico",14267,17103,13204,15135,1063,1968
3169,72043,"Coamo Municipio, Puerto Rico",13249,16716,11749,14281,1500,2435
3170,72045,"Comerío Municipio, Puerto Rico",7311,8091,6311,7097,1000,994
3171,72047,"Corozal Municipio, Puerto Rico",12386,13999,11264,12446,1122,1553
3172,72049,"Culebra Municipio, Puerto Rico",1024,1603,699,749,325,854
3173,72051,"Dorado Municipio, Puerto Rico",13067,16687,10887,13342,2180,3345
3174,72053,"Fajardo Municipio, Puerto Rico",17136,19391,14176,13922,2960,5469
3175,72054,"Florida Municipio, Puerto Rico",4387,5137,3962,4494,425,643
3176,72055,"Guánica Municipio, Puerto Rico",8849,9666,7291,7223,1558,2443
3177,72057,"Guayama Municipio, Puerto Rico",16368,19711,14225,16244,2143,3467
3178,72059,"Guayanilla Municipio, Puerto Rico",8147,8725,7209,7503,938,1222
3179,72061,"Guaynabo Municipio, Puerto Rico",36826,42012,34068,37402,2758,4610
3180,72063,"Gurabo Municipio, Puerto Rico",12854,18108,11741,15753,1113,2355
3181,72065,"Hatillo Municipio, Puerto Rico",13929,17365,12685,15386,1244,1979
3182,72067,"Hormigueros Municipio, Puerto Rico",6423,7783,5820,6821,603,962
3183,72069,"Humacao Municipio, Puerto Rico",22559,28100,19293,21780,3266,6320
3184,72071,"Isabela Municipio, Puerto Rico",17166,21267,14970,17072,2196,4195
3185,72073,"Jayuya Municipio, Puerto Rico",5591,6541,5083,5569,508,972
3186,72075,"Juana Díaz Municipio, Puerto Rico",16490,20019,14954,17252,1536,2767
3187,72077,"Juncos Municipio, Puerto Rico",13064,16718,11933,14382,1131,2336
3188,72079,"Lajas Municipio, Puerto Rico",10947,12397,9007,9670,1940,2727
3189,72081,"Lares Municipio, Puerto Rico",12060,12956,10974,11154,1086,1802
3190,72083,"Las Marías Municipio, Puerto Rico",4124,3987,3564,3561,560,426
3191,72085,"Las Piedras Municipio, Puerto Rico",12421,16248,11145,14058,1276,2190
3192,72087,"Loíza Municipio, Puerto Rico",10927,12689,9597,10130,1330,2559
3193,72089,"Luquillo Municipio, Puerto Rico",9327,10968,6573,7302,2754,3666
3194,72091,"Manatí Municipio, Puerto Rico",17113,19260,15266,16309,1847,2951
3195,72093,"Maricao Municipio, Puerto Rico",2272,2740,2013,2289,259,451
3196,72095,"Maunabo Municipio, Puerto Rico",4482,5546,3994,4446,488,1100
3197,72097,"Mayagüez Municipio, Puerto Rico",39364,42825,34742,35805,4622,7020
3198,72099,"Moca Municipio, Puerto Rico",14253,16800,12712,14360,1541,2440
3199,72101,"Morovis Municipio, Puerto Rico",9462,12381,8801,10859,661,1522
3200,72103,"Naguabo Municipio, Puerto Rico",8875,12028,7872,9755,1003,2273
3201,72105,"Naranjito Municipio, Puerto Rico",9758,11282,8932,10163,826,1119
3202,72107,"Orocovis Municipio, Puerto Rico",7946,9255,7083,7812,863,1443
3203,72109,"Patillas Municipio, Puerto Rico",7677,9360,6576,7271,1101,2089
3204,72111,"Peñuelas Municipio, Puerto Rico",8735,9220,7698,7863,1037,1357
3205,72113,"Ponce Municipio, Puerto Rico",66471,69630,59607,60049,6864,9581
